id,title,views,lyric_url,art_url,release_date
4122712,Dunno (Spotify Singles),13041.0,https://genius.com/Mac-miller-dunno-spotify-singles-lyrics,https://images.genius.com/fcd30c48e44faa0ae7851c61e17dfd49.639x639x1.jpg,2018-11-28
49045,Snooze,12811.0,https://genius.com/Mac-miller-snooze-lyrics,https://images.genius.com/608ff36f2148e5173905f0495ed3ed51.1000x1000x1.jpg,2011-03-11
55379,Smoke Signals (Ft. John Record),12415.0,https://genius.com/Mac-miller-smoke-signals-lyrics,https://images.genius.com/43a85b15873b56e2f5f30a3dbfcbbc8b.500x502x1.jpg,2007-01-01
84051,Glow (Ft. Pharrell Williams),12374.0,https://genius.com/Mac-miller-glow-lyrics,https://images.genius.com/13668277cbe016cb1684fbc4921bc17d.949x1000x1.jpg,2012-08-07
140757,Purple,12260.0,https://genius.com/Mac-miller-purple-lyrics,https://images.genius.com/930d6df2cd166ac2c5e0fb7f6f1d1be6.600x600x1.jpg,2010-02-01
4734766,Small Worlds,11918.0,https://genius.com/Rayland-baxter-small-worlds-lyrics,https://images.genius.com/04f8b8ea122c4d91935435dcb1dadec4.1000x1000x1.jpg,2019-06-26
175641,Fantoms (Ft. Joey Fatts),11911.0,https://genius.com/Vince-staples-and-larry-fisherman-fantoms-lyrics,https://images.genius.com/fc68c3a62ee50180ec55ee10a8e77b7a.620x620x1.jpg,2013-06-20
56067,Willie Dynamite,11879.0,https://genius.com/Mac-miller-willie-dynamite-lyrics,https://images.genius.com/986f803b4d2b7fff1f43a7344f02fb6e.375x375x1.jpg,2011-09-20
986745,Days,11769.0,https://genius.com/Mac-miller-days-lyrics,https://images.rapgenius.com/6cbdc38c0a1c77fbfef481fb8cc1bcf8.500x500x1.jpg,2015-04-20
5861690,Back In The Day,11510.0,https://genius.com/Mac-miller-back-in-the-day-lyrics,https://images.genius.com/1f25b35343a4df768486e88c2c47d866.999x999x1.png,2020-08-13
53111,Piffsburgh,11452.0,https://genius.com/Mac-miller-piffsburgh-lyrics,https://images.genius.com/9fd1805cf7829d047a5f0ea5ca4bc999.600x600x1.jpg,2011-04-20
49808,On And On,11360.0,https://genius.com/Mac-miller-on-and-on-lyrics,https://images.genius.com/3dbc59f7d6090f2f7e786fc2a26fb245.953x953x1.jpg,2011-03-29
2294132,HD (Ft. Mac Miller),11250.0,https://genius.com/Choo-jackson-hd-lyrics,https://images.rapgenius.com/009ce4c1ebccb0f7c27eceea5859d6ff.600x600x1.jpg,2015-08-31
2335685,Grab Her Hand (Ft. Mac Miller),11221.0,https://genius.com/Michael-christmas-grab-her-hand-lyrics,https://images.rapgenius.com/457c3246b2f1a3fe53040d2ed1509182.595x593x1.jpg,2015-10-23
1780193,Boo! (Interlude),10937.0,https://genius.com/Mac-miller-boo-interlude-lyrics,https://images.rapgenius.com/47fdea4dd780d547cafcb266fcf82346.300x300x1.png,2015-04-30
62811,Got A Clue,10929.0,https://genius.com/Mac-miller-got-a-clue-lyrics,https://images.genius.com/d258961791ab731cca5aed7ed00e8073.500x500x1.jpg,2009-06-01
143038,MellowHigh (Ft. Domo Genesis & Hodgy),10689.0,https://genius.com/Larry-fisherman-mellowhigh-lyrics,https://images.genius.com/52d3a85cec6e9d56b793222f3de05a94.500x500x1.jpg,2013-04-20
106781,All the Time (Ft. Ab-Soul),10636.0,https://genius.com/Mac-miller-all-the-time-lyrics,https://images.genius.com/07d33f3763e54fd1e8ec87780ccde929.1200x1200x1.jpg,2013-01-04
2373427,Jabroni (Ft. Mac Miller & Migos),10241.0,https://genius.com/The-alchemist-jabroni-lyrics,https://images.rapgenius.com/611e3b682fe61bd9e1727cf8fff08c61.492x487x1.jpg,2015-11-18
202868,Objects in the Mirror (Video Version) (Ft. The Internet),10219.0,https://genius.com/Mac-miller-objects-in-the-mirror-video-version-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg,2013-05-28
52061,3rd Dimension,9876.0,https://genius.com/Mac-miller-3rd-dimension-lyrics,https://images.genius.com/9fd1805cf7829d047a5f0ea5ca4bc999.600x600x1.jpg,2011-04-20
